danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.5579999999999999,0.476,-17.407,0.034,0.102,0.862,0.112,0.0374,126.037
0.804,0.738,-18.199,0.0776,6.74e-05,0.905,0.0975,0.357,127.399
0.7809999999999999,0.188,-14.215,0.294,0.506,0.8759999999999999,0.166,0.141,123.001
0.66,0.649,-15.684,0.0443,0.235,0.912,0.112,0.0304,129.00799999999998
0.613,0.368,-22.534,0.0536,0.313,0.932,0.111,0.0755,137.02100000000002
0.8640000000000001,0.284,-16.064,0.227,0.106,0.8759999999999999,0.46,0.472,124.992
0.596,0.794,-17.912,0.0342,0.351,0.967,0.112,0.136,128.009
0.772,0.823,-11.445,0.0893,0.669,0.912,0.0924,0.723,121.009
0.735,0.799,-15.43,0.0554,0.025,0.879,0.113,0.183,133.999
0.648,0.466,-18.533,0.0437,0.443,0.913,0.119,0.0375,132.00799999999998
0.691,0.997,-8.321,0.0915,0.741,0.823,0.394,0.0359,135.012
0.632,0.69,-16.732,0.0463,0.911,0.925,0.0999,0.655,126.994
0.422,0.6829999999999999,-15.904000000000002,0.0382,0.0706,0.73,0.106,0.0997,132.003
0.716,0.764,-11.972,0.135,0.644,0.894,0.11,0.338,129.007
0.6509999999999999,0.758,-15.307,0.0482,0.00023,0.8690000000000001,0.125,0.111,127.412
0.892,0.354,-18.62,0.3,0.0108,0.934,0.0966,0.322,139.996
0.544,0.489,-15.994000000000002,0.0391,0.268,0.133,0.188,0.107,137.062
0.6859999999999999,0.8490000000000001,-7.034,0.0458,0.00168,0.826,0.8909999999999999,0.341,126.01
0.422,0.6829999999999999,-15.904000000000002,0.0382,0.0706,0.73,0.106,0.0997,132.003
0.619,0.7170000000000001,-6.149,0.032,0.7440000000000001,0.887,0.106,0.0567,122.012
0.431,0.912,-6.766,0.1689999999999999,0.00085,0.915,0.924,0.0416,137.998
0.429,0.953,-8.506,0.0603,0.000618,0.61,0.8220000000000001,0.0912,139.991
0.445,0.8140000000000001,-7.176,0.0857,0.000884,0.7979999999999999,0.7979999999999999,0.0862,134.069
0.141,0.965,-8.829,0.0583,0.00045,0.914,0.0782,0.129,137.994
0.604,0.833,-9.018,0.088,0.00353,0.271,0.889,0.16,132.976
0.424,0.96,-7.294,0.0567,0.00144,0.845,0.916,0.224,137.987
0.555,0.7709999999999999,-16.864,0.0444,0.000227,0.846,0.369,0.392,138.05
0.581,0.98,-7.34,0.0771,0.000914,0.221,0.884,0.328,135.999
0.436,0.992,-6.073,0.0907,0.000277,0.304,0.957,0.253,137.983
0.471,0.959,-5.957999999999998,0.0698,0.00141,0.215,0.914,0.145,137.987
0.458,0.996,-2.769,0.0675,0.000107,0.603,0.782,0.163,137.96200000000002
0.586,0.713,-6.496,0.0453,2.27e-05,0.0741,0.82,0.0616,127.972
0.6859999999999999,0.991,-5.937,0.0334,0.0306,0.89,0.861,0.5870000000000001,138.232
0.442,0.889,-5.859,0.0377,0.00804,0.000391,0.804,0.152,137.931
0.552,0.94,-4.359,0.0455,0.000151,0.00291,0.7809999999999999,0.039,128.053
0.552,0.94,-4.359,0.0455,0.000151,0.00291,0.7809999999999999,0.039,128.053
0.476,0.979,-5.447,0.0723,4.75e-05,0.703,0.83,0.037,137.988
0.5670000000000001,0.996,-5.291,0.0595,0.00677,0.8270000000000001,0.8,0.502,139.997
0.462,0.982,-5.002,0.0921,0.00296,0.0433,0.778,0.052,137.954
0.623,0.73,-6.457999999999998,0.0265,0.0175,0.00507,0.7609999999999999,0.447,128.046
0.552,0.94,-4.359,0.0455,0.000151,0.00291,0.7809999999999999,0.039,128.053
0.481,0.998,-4.521,0.0705,0.00622,0.523,0.748,0.272,139.993
0.47,0.99,-3.867,0.0835,0.0661,0.928,0.773,0.0845,137.875
0.773,0.62,-9.101,0.0448,0.0963,0.653,0.887,0.469,128.99
0.5329999999999999,0.957,-4.585,0.179,0.00348,0.0057,0.898,0.204,132.048
0.384,0.983,-5.943,0.063,0.000361,0.895,0.828,0.186,137.968
0.565,0.484,-8.722000000000001,0.0424,0.7440000000000001,0.000333,0.412,0.115,127.011
0.665,0.718,-4.896,0.065,0.00117,0.726,0.746,0.074,138.02100000000002
0.255,0.282,-15.857,0.0299,0.602,0.9,0.123,0.0375,129.125
0.522,0.997,-7.579,0.0635,0.000103,0.8740000000000001,0.882,0.321,138.006
0.494,0.8490000000000001,-6.047999999999999,0.0508,0.0122,0.456,0.969,0.0398,131.985
0.563,0.871,-5.336,0.0925,0.0329,0.000127,0.963,0.413,128.075
0.621,0.95,-5.912000000000001,0.0628,0.000623,0.7859999999999999,0.785,0.0913,132.018
0.123,0.994,-5.93,0.111,0.0008699999999999,0.945,0.177,0.121,137.953
0.494,0.992,-6.83,0.0851,0.000278,0.94,0.754,0.032,135.055
0.471,0.959,-5.957999999999998,0.0698,0.00141,0.215,0.914,0.145,137.987
0.407,0.993,-6.097,0.046,0.000621,0.963,0.914,0.461,134.998
0.524,0.97,-4.854,0.106,0.0123,0.0139,0.872,0.0776,137.941
0.4970000000000001,0.993,-4.934,0.0767,0.000366,0.901,0.774,0.274,139.988
0.486,0.949,-4.765,0.0464,0.00278,0.00344,0.905,0.112,137.99
0.532,0.789,-5.591,0.0577,0.243,0.000298,0.746,0.179,133.984
0.44,0.98,-5.1110000000000015,0.116,0.00246,0.596,0.7609999999999999,0.382,138.00799999999998
0.461,0.991,-7.066,0.0475,0.0031,0.895,0.975,0.188,139.989
0.536,0.487,-9.389,0.0469,0.748,0.000349,0.423,0.0953,126.982
0.369,0.932,-5.372000000000001,0.121,0.00264,0.000189,0.921,0.178,137.89700000000002
0.353,0.993,-6.341,0.0621,0.0021,0.914,0.883,0.136,139.99200000000002
0.664,0.802,-17.488,0.047,1.93e-05,0.8420000000000001,0.0899,0.397,138.028
0.631,0.672,-7.349,0.0852,0.000208,0.0414,0.858,0.234,126.012
0.643,0.932,-5.346,0.377,0.00429,0.000114,0.871,0.446,128.034
0.575,0.976,-7.268,0.061,0.000624,0.336,0.8390000000000001,0.106,140.031
0.366,0.973,-5.6770000000000005,0.0461,0.00428,0.941,0.8290000000000001,0.174,138.003
0.639,0.8009999999999999,-5.871,0.0968,0.000921,0.00747,0.897,0.31,128.001
0.508,0.779,-9.66,0.0385,0.000397,0.965,0.826,0.116,137.937
0.626,0.708,-6.398,0.0455,0.000262,0.556,0.933,0.428,132.994
0.484,0.862,-16.96,0.055,0.00248,0.0866,0.691,0.22,134.754
0.277,0.994,-5.022,0.211,0.000176,0.00295,0.8009999999999999,0.0594,137.986
0.368,0.473,-18.243,0.0815,0.000114,0.0112,0.398,0.184,132.306
0.583,0.8,-7.471,0.0429,0.312,0.184,0.828,0.208,129.274
0.501,0.99,-7.0310000000000015,0.0689,0.0016699999999999,0.789,0.755,0.503,137.986
0.463,0.996,-7.572,0.0484,7.4e-05,0.8320000000000001,0.8390000000000001,0.297,139.987
0.49,0.866,-6.541,0.0634,0.12,0.000662,0.937,0.616,127.983
0.376,0.997,-4.832,0.0841,0.000312,0.182,0.816,0.0865,136.986
0.147,0.93,-6.937,0.166,0.000502,0.79,0.0858,0.0706,138.0
0.531,0.8079999999999999,-7.0310000000000015,0.0336,6.809999999999999e-05,0.904,0.821,0.343,130.016
0.568,0.906,-5.7010000000000005,0.0563,0.0022,0.0562,0.8440000000000001,0.333,126.103
0.522,0.797,-6.5,0.0399,0.0249,0.223,0.9,0.0828,127.702
0.499,0.988,-7.7189999999999985,0.0573,0.00117,0.474,0.975,0.27,138.007
0.238,0.996,-1.459,0.115,0.0335,0.0166,0.905,0.299,139.92600000000002
0.504,0.584,-8.822000000000003,0.0561,0.0068,0.00143,0.7909999999999999,0.286,127.993
0.5479999999999999,0.8740000000000001,-4.885,0.042,0.000872,0.145,0.8690000000000001,0.425,137.97899999999998
0.141,0.965,-8.829,0.0583,0.00045,0.914,0.0782,0.129,137.994
0.394,0.8590000000000001,-18.309,0.0554,0.0115,0.386,0.43,0.13,137.991
0.624,0.925,-5.712999999999999,0.0552,0.00258,0.748,0.944,0.222,130.016
0.636,0.5710000000000001,-19.645,0.0565,0.000993,0.187,0.0484,0.0356,128.001
0.674,0.815,-11.903,0.0391,0.257,0.8759999999999999,0.826,0.504,128.088
0.358,0.99,-5.27,0.0628,0.0006259999999999,0.961,0.7959999999999999,0.0634,138.001
0.141,0.965,-8.829,0.0583,0.00045,0.914,0.0782,0.129,137.994
0.541,0.925,-4.072,0.0366,0.00479,0.00949,0.797,0.108,131.967
0.4270000000000001,0.993,-4.431,0.122,0.000273,0.7340000000000001,0.885,0.0756,138.001
0.461,0.991,-7.066,0.0475,0.0031,0.895,0.975,0.188,139.989
0.53,0.979,-4.643,0.0501,0.000266,0.0446,0.877,0.284,138.02100000000002
0.375,0.728,-12.251,0.0425,0.000118,0.917,0.8740000000000001,0.319,134.845
0.411,0.991,-5.859,0.0761,0.000478,0.94,0.88,0.176,137.994
0.674,0.815,-11.903,0.0391,0.257,0.8759999999999999,0.826,0.504,128.088
0.415,0.867,-7.7,0.0692,6.809999999999999e-05,0.349,0.743,0.272,138.04399999999998
0.166,0.922,-6.547999999999999,0.144,0.0406,0.116,0.106,0.211,137.648
0.392,0.613,-6.394,0.0753,0.0053799999999999,0.5710000000000001,0.845,0.0638,128.03799999999998
0.705,0.936,-4.551,0.0677,0.0006389999999999,0.0139,0.883,0.175,129.965
0.428,0.993,-8.024,0.075,0.000396,0.15,0.753,0.26,137.952
0.426,0.984,-7.555,0.081,0.000269,0.92,0.831,0.338,140.026
0.452,0.8540000000000001,-5.569,0.0825,0.00233,5.55e-06,0.753,0.171,127.9
0.581,0.926,-4.7,0.0927,0.0006259999999999,0.0791,0.882,0.0542,138.016
0.645,0.889,-3.99,0.0838,0.113,8.540000000000003e-05,0.753,0.131,128.037
0.37,0.979,-8.566,0.0429,0.000627,0.965,0.841,0.539,140.034
0.121,0.899,-9.453,0.0511,6.659999999999999e-05,0.93,0.153,0.196,138.005
0.556,0.7909999999999999,-11.177,0.049,0.00493,0.000379,0.8079999999999999,0.499,130.987
0.415,0.867,-7.7,0.0692,6.809999999999999e-05,0.349,0.743,0.272,138.04399999999998
0.414,0.971,-8.924,0.079,0.00182,0.711,0.962,0.16,140.085
0.53,0.979,-4.643,0.0501,0.000266,0.0446,0.877,0.284,138.02100000000002
0.626,0.708,-6.398,0.0455,0.000262,0.556,0.933,0.428,132.994
0.423,0.987,-6.0,0.0578,0.0306,0.911,0.924,0.204,139.984
0.569,0.87,-5.499,0.051,0.000127,0.00381,0.762,0.222,128.078
0.6859999999999999,0.815,-7.596,0.519,0.0216,0.0261,0.964,0.234,132.01
0.527,0.909,-6.609,0.0517,0.0289,0.755,0.866,0.0672,134.995
0.163,0.895,-12.299,0.0549,0.00627,0.7490000000000001,0.15,0.211,138.144
0.125,0.944,-12.152,0.0743,1.25e-05,0.9,0.32,0.39,137.954
0.583,0.742,-4.427,0.0459,0.039,0.000268,0.931,0.344,127.99
0.498,0.993,-4.725,0.0559,4.72e-05,0.848,0.945,0.253,138.007
0.552,0.94,-4.359,0.0455,0.000151,0.00291,0.7809999999999999,0.039,128.053
0.423,0.987,-6.0,0.0578,0.0306,0.911,0.924,0.204,139.984
0.453,0.8759999999999999,-7.25,0.0396,0.000972,0.17,0.943,0.129,137.994
0.445,0.8959999999999999,-9.171,0.0479,0.000191,0.845,0.841,0.341,138.006
0.6920000000000001,0.984,-1.093,0.117,0.0022,0.00182,0.84,0.142,132.013
0.401,0.718,-8.564,0.0885,0.0268,0.261,0.852,0.146,127.976
0.579,0.914,-6.095,0.0673,0.00251,0.826,0.815,0.343,139.993
0.3720000000000001,0.995,-5.599,0.0576,0.000211,0.924,0.775,0.365,137.998
0.643,0.679,-6.224,0.0315,0.0349,0.055,0.777,0.59,127.973
0.358,0.99,-5.27,0.0628,0.0006259999999999,0.961,0.7959999999999999,0.0634,138.001
0.504,0.738,-10.255,0.41,0.00162,0.0080299999999999,0.774,0.129,127.351
0.883,0.528,-10.348,0.785,0.162,0.00739,0.0815,0.502,132.01
0.49,0.985,-6.867999999999999,0.0899,0.00374,0.174,0.968,0.112,137.971
0.534,0.95,-6.506,0.0923,0.000113,0.281,0.773,0.0896,138.00799999999998
0.469,0.986,-5.183,0.0905,0.00124,0.00265,0.8140000000000001,0.453,137.972
0.3720000000000001,0.975,-6.885,0.101,0.00365,0.00346,0.77,0.0868,137.877
0.611,0.589,-19.708,0.0396,0.000685,0.888,0.101,0.311,138.016
0.444,0.6890000000000001,-11.475,0.0535,0.00692,0.028,0.763,0.134,132.07
0.604,0.946,-3.048,0.0439,0.00544,0.0591,0.7829999999999999,0.149,130.016
0.163,0.967,-6.667999999999998,0.0481,0.000335,0.855,0.227,0.0448,140.018
0.56,0.879,-5.4460000000000015,0.0408,0.0374,0.0,0.877,0.299,128.019
0.418,0.991,-7.296,0.0973,0.0104,0.909,0.83,0.0779,137.97
0.53,0.695,-16.829,0.1369999999999999,5.290000000000001e-05,0.772,0.307,0.158,137.957
0.4920000000000001,0.987,-6.306,0.0755,0.000695,0.8390000000000001,0.7509999999999999,0.386,138.014
0.434,0.964,-5.214,0.0925,0.000386,0.7709999999999999,0.8440000000000001,0.4,138.043
0.493,0.999,-6.847,0.112,0.000151,0.556,0.7609999999999999,0.0776,139.995
0.386,0.986,-9.95,0.0693,0.000199,0.831,0.966,0.424,140.01
0.516,0.915,-6.921,0.0437,0.000819,0.000687,0.835,0.4320000000000001,127.956
0.705,0.936,-4.551,0.0677,0.0006389999999999,0.0139,0.883,0.175,129.965
0.482,0.794,-11.738,0.0443,0.0007559999999999,0.11,0.85,0.124,129.808
0.397,0.991,-5.9620000000000015,0.158,0.000691,0.97,0.884,0.114,140.026
0.597,0.677,-8.292,0.0618,0.000805,0.665,0.862,0.101,128.001
0.49,0.998,-4.955,0.0752,0.000174,0.787,0.873,0.376,138.0
0.445,0.946,-10.172,0.0429,0.000532,0.352,0.7959999999999999,0.342,137.82399999999998
0.472,0.998,-4.794,0.315,0.00228,0.19,0.963,0.0725,140.005
0.485,0.988,-6.0070000000000014,0.0841,3.58e-05,0.715,0.955,0.0513,138.006
0.504,0.722,-7.681,0.0335,0.014,0.525,0.816,0.103,136.066
0.306,0.378,-13.58,0.0327,0.939,0.937,0.506,0.184,128.116
0.321,0.949,-3.689,0.0737,0.0309,0.642,0.942,0.284,134.947
0.491,0.982,-6.152,0.0605,0.000283,0.536,0.944,0.391,138.02100000000002
0.609,0.902,-5.0,0.4,0.000405,0.000356,0.963,0.349,128.00799999999998
0.411,0.994,-6.727,0.0642,0.000519,0.7240000000000001,0.846,0.408,137.995
0.512,0.74,-6.375,0.065,0.0137,2.93e-06,0.757,0.16,127.989
0.6940000000000001,0.504,-8.91,0.0554,0.0282,0.475,0.962,0.474,125.984
0.484,0.962,-7.473,0.0745,0.000231,0.6629999999999999,0.809,0.22,138.001
0.415,0.867,-7.7,0.0692,6.809999999999999e-05,0.349,0.743,0.272,138.04399999999998
0.493,0.999,-4.837,0.105,0.000123,0.268,0.8640000000000001,0.134,137.994
0.61,0.938,-5.678,0.057,0.00789,0.215,0.7559999999999999,0.0349,138.033
0.64,0.956,-6.269,0.0761,0.0255,0.669,0.895,0.351,128.015
0.418,0.984,-6.782,0.0824,0.00264,0.863,0.812,0.223,137.977
0.434,0.816,-12.625,0.0552,0.000723,0.152,0.8059999999999999,0.264,136.142
0.4370000000000001,0.979,-7.926,0.0643,0.0011,0.924,0.936,0.22,139.987
0.6,0.81,-6.39,0.0565,0.00172,0.493,0.7809999999999999,0.147,132.02
0.631,0.7170000000000001,-7.657999999999999,0.0336,0.0016699999999999,0.0269,0.895,0.211,127.992
0.411,0.994,-6.727,0.0642,0.000519,0.7240000000000001,0.846,0.408,137.995
0.55,0.941,-6.687,0.0373,0.00462,0.838,0.7440000000000001,0.291,139.991
0.134,0.968,-9.51,0.0669,0.000739,0.96,0.266,0.0522,135.963
0.631,0.945,-8.885,0.042,0.00319,0.691,0.78,0.139,136.019
0.632,0.978,-5.989,0.0437,1.85e-05,0.86,0.868,0.236,147.996
0.5770000000000001,0.928,-6.3870000000000005,0.0402,0.000234,0.797,0.91,0.357,144.015
0.6,0.967,-4.492,0.0436,4.71e-05,0.753,0.925,0.448,145.015
0.664,0.966,-5.516,0.0467,8.02e-06,0.778,0.978,0.7020000000000001,148.012
0.578,0.986,-4.727,0.0438,3.27e-05,0.8590000000000001,0.866,0.198,146.97899999999996
0.626,0.862,-6.767,0.0606,5.07e-05,0.7809999999999999,0.907,0.627,149.996
0.609,0.961,-4.723,0.0439,4.57e-05,0.853,0.8540000000000001,0.155,148.002
0.7140000000000001,0.86,-8.414,0.0662,0.0018,0.8320000000000001,0.892,0.496,136.016
0.625,0.953,-7.082999999999998,0.0411,0.000266,0.843,0.745,0.5,143.011
0.51,0.974,-6.2570000000000014,0.0671,0.000948,0.8029999999999999,0.782,0.343,145.032
0.667,0.961,-6.605,0.057,1.73e-05,0.861,0.885,0.713,144.994
0.6459999999999999,0.95,-5.141,0.038,6.81e-06,0.835,0.821,0.0947,148.0
0.546,0.85,-7.699,0.0384,0.0133,0.804,0.963,0.138,146.011
0.58,0.944,-6.631,0.0414,9.05e-05,0.8029999999999999,0.944,0.185,145.01
0.5870000000000001,0.818,-6.53,0.046,0.00677,0.885,0.87,0.234,144.999
0.611,0.965,-6.657,0.0464,1.3800000000000003e-05,0.8809999999999999,0.919,0.329,146.02700000000004
0.54,0.946,-7.468,0.0637,0.000125,0.9,0.845,0.307,140.005
0.609,0.915,-7.943,0.0447,0.0006889999999999,0.594,0.87,0.768,149.012
0.463,0.841,-5.9670000000000005,0.0464,0.000553,0.8390000000000001,0.892,0.0352,134.0
0.631,0.908,-5.93,0.0467,1.2e-05,0.81,0.973,0.454,147.996
0.481,0.938,-6.2010000000000005,0.0453,1.82e-05,0.747,0.924,0.346,154.995
0.65,0.965,-5.551,0.0514,1.09e-05,0.857,0.7829999999999999,0.515,147.999
0.5920000000000001,0.944,-6.233,0.0466,2.47e-05,0.856,0.843,0.438,149.986
0.585,0.964,-6.347,0.0419,4.18e-05,0.765,0.741,0.289,152.0
0.609,0.975,-4.854,0.0586,0.00137,0.821,0.7929999999999999,0.39,142.007
0.5379999999999999,0.923,-7.129,0.0723,0.00489,0.795,0.833,0.0366,144.999
0.691,0.917,-8.857999999999997,0.0613,9.34e-05,0.845,0.914,0.396,145.011
0.72,0.947,-6.921,0.096,0.000189,0.899,0.964,0.17,145.033
0.6,0.994,-4.271,0.0708,0.000193,0.847,0.916,0.679,146.991
0.339,0.926,-7.2360000000000015,0.0655,0.00605,0.708,0.8420000000000001,0.34,144.946
0.556,0.914,-7.997000000000001,0.062,4.15e-05,0.802,0.797,0.0561,143.993
0.5539999999999999,0.97,-4.546,0.0481,1.41e-05,0.826,0.779,0.602,144.994
0.628,0.996,-8.447000000000001,0.0683,0.000168,0.846,0.922,0.0387,143.005
0.5770000000000001,0.951,-7.188,0.0359,0.000345,0.845,0.7659999999999999,0.502,141.981
0.632,0.725,-7.815,0.0488,0.00129,0.6709999999999999,0.928,0.13,144.997
0.5429999999999999,0.993,-6.289,0.0662,0.0524,0.7829999999999999,0.745,0.392,155.995
0.655,0.925,-7.227,0.0511,0.00223,0.821,0.988,0.0679,139.982
0.634,0.939,-6.871,0.0628,0.000105,0.67,0.957,0.528,143.029
0.6729999999999999,0.934,-6.051,0.076,3.63e-05,0.728,0.83,0.618,149.033
0.461,0.986,-6.064,0.0482,0.000282,0.764,0.813,0.227,138.004
0.42,0.934,-6.745,0.0872,0.0016699999999999,0.885,0.746,0.143,137.976
0.5660000000000001,0.948,-6.546,0.0675,0.000524,0.838,0.941,0.108,145.055
0.528,0.907,-7.515,0.0506,0.000867,0.684,0.743,0.831,145.006
0.5710000000000001,0.98,-4.796,0.0487,0.000226,0.838,0.885,0.0528,145.003
0.618,0.989,-6.315,0.0545,4.35e-05,0.816,0.823,0.583,144.018
0.655,0.87,-6.32,0.052,0.000128,0.682,0.919,0.36,147.988
0.57,0.988,-5.356,0.0339,3.59e-05,0.7929999999999999,0.882,0.226,144.995
0.649,0.986,-5.263,0.0537,7.42e-06,0.8320000000000001,0.934,0.45,148.002
0.578,0.901,-5.803999999999999,0.049,0.00102,0.895,0.8440000000000001,0.0804,142.004
0.505,0.867,-7.762,0.038,5.17e-05,0.83,0.862,0.325,155.066
0.632,0.912,-8.562000000000001,0.0393,4.55e-05,0.7879999999999999,0.774,0.346,148.018
0.625,0.973,-5.627999999999999,0.0452,3.13e-05,0.7959999999999999,0.932,0.135,148.991
0.667,0.939,-6.384,0.0423,0.000332,0.6990000000000001,0.933,0.177,144.002
0.7559999999999999,0.887,-6.785,0.0769,0.000407,0.856,0.833,0.7040000000000001,146.018
0.479,0.872,-9.093,0.0375,1.24e-05,0.752,0.836,0.32,148.036
0.57,0.973,-4.453,0.0641,3.3799999999999995e-05,0.508,0.883,0.461,146.02100000000004
0.578,0.944,-7.341,0.0407,1.6100000000000002e-05,0.8290000000000001,0.949,0.287,144.995
0.667,0.948,-6.765,0.046,4.77e-06,0.8540000000000001,0.939,0.228,145.006
0.624,0.993,-5.385,0.0785,0.00048,0.84,0.7859999999999999,0.7040000000000001,140.013
0.6970000000000001,0.953,-5.755,0.0431,1.8e-05,0.8740000000000001,0.7509999999999999,0.266,142.0
0.609,0.975,-4.854,0.0586,0.00137,0.821,0.7929999999999999,0.39,142.007
0.605,0.938,-5.499,0.0553,1.34e-05,0.494,0.8740000000000001,0.284,147.989
0.613,0.99,-6.305,0.0451,7.26e-05,0.903,0.936,0.116,144.988
0.604,0.956,-6.513,0.12,0.00728,0.49,0.919,0.181,138.029
0.528,0.971,-7.888,0.0376,0.0001419999999999,0.7390000000000001,0.847,0.125,135.004
0.509,0.981,-5.961,0.0634,0.000101,0.866,0.921,0.417,155.001
0.53,0.923,-7.165,0.0403,0.000499,0.711,0.848,0.453,152.016
0.6659999999999999,0.988,-3.95,0.0434,9.59e-06,0.855,0.93,0.59,148.006
0.6709999999999999,0.981,-6.938,0.0812,6.95e-05,0.88,0.918,0.341,147.018
0.705,0.846,-8.948,0.0467,0.000456,0.852,0.7979999999999999,0.138,145.018
0.593,0.976,-3.723,0.0819999999999999,0.000383,0.604,0.929,0.659,145.019
0.58,0.944,-6.631,0.0414,9.05e-05,0.8029999999999999,0.944,0.185,145.01
0.71,0.938,-8.45,0.0628,0.00101,0.879,0.802,0.234,138.996
0.512,0.982,-6.689,0.0688,2.94e-05,0.855,0.955,0.72,152.998
0.665,0.976,-7.115,0.0539,1.18e-05,0.858,0.92,0.737,148.007
0.633,0.959,-6.41,0.0631,0.00015,0.8690000000000001,0.8490000000000001,0.6459999999999999,146.991
0.629,0.963,-7.553,0.0454,0.000452,0.7709999999999999,0.7609999999999999,0.0368,142.006
0.674,0.977,-7.1770000000000005,0.0437,1.52e-05,0.833,0.901,0.111,145.999
0.545,0.964,-4.713,0.0642,9.6e-05,0.61,0.835,0.0978,144.99
0.599,0.99,-6.448,0.0468,2.61e-05,0.726,0.8059999999999999,0.0398,142.985
0.655,0.945,-5.003,0.0417,0.000232,0.685,0.945,0.175,144.002
0.5379999999999999,0.923,-7.129,0.0723,0.00489,0.795,0.833,0.0366,144.999
0.487,0.976,-6.422999999999999,0.0385,0.00023,0.852,0.815,0.157,144.981
0.464,0.99,-5.025,0.0603,0.000487,0.872,0.898,0.363,144.988
0.614,0.951,-6.693,0.074,2.33e-05,0.89,0.8490000000000001,0.371,148.006
0.633,0.959,-6.41,0.0631,0.00015,0.8690000000000001,0.8490000000000001,0.6459999999999999,146.991
0.527,0.95,-6.7970000000000015,0.0464,6.829999999999999e-05,0.589,0.782,0.487,142.007
0.509,0.949,-8.373,0.0763,0.000346,0.7859999999999999,0.745,0.0866,150.002
0.6509999999999999,0.946,-6.507999999999999,0.0638,0.00019,0.778,0.8029999999999999,0.038,141.976
0.5539999999999999,0.954,-7.587999999999999,0.0345,3.5700000000000014e-05,0.845,0.949,0.206,145.028
0.544,0.96,-6.263,0.0486,2.05e-05,0.879,0.8690000000000001,0.36,151.997
0.65,0.974,-5.226,0.054,4.85e-06,0.79,0.978,0.351,147.005
0.62,0.925,-7.3820000000000014,0.0752,0.00202,0.878,0.779,0.168,138.00799999999998
0.521,0.928,-7.401,0.0529,0.000138,0.862,0.852,0.14,140.003
0.632,0.99,-6.046,0.0488,5.07e-05,0.752,0.964,0.248,145.001
0.6709999999999999,0.901,-8.823,0.0437,7.52e-05,0.8079999999999999,0.813,0.236,143.003
0.621,0.851,-7.796,0.0419,0.00582,0.769,0.938,0.0795,140.009
0.573,0.979,-6.225,0.0424,0.000916,0.792,0.952,0.344,145.99200000000005
0.5770000000000001,0.928,-6.3870000000000005,0.0402,0.000234,0.797,0.91,0.357,144.015
0.713,0.984,-6.647,0.0528,5.93e-05,0.8370000000000001,0.852,0.131,144.993
0.621,0.991,-5.678999999999999,0.0588,5.03e-05,0.8759999999999999,0.764,0.3720000000000001,145.001
0.642,0.902,-6.718,0.0683,0.000323,0.249,0.81,0.283,138.02700000000002
0.61,0.9,-7.812,0.0438,0.000279,0.7,0.7609999999999999,0.1669999999999999,152.019
0.589,0.961,-5.973,0.0495,3.54e-05,0.662,0.853,0.405,147.985
0.6409999999999999,0.935,-4.569,0.0508,0.000238,0.73,0.746,0.0381,141.999
0.698,0.99,-6.7810000000000015,0.063,0.000792,0.718,0.8390000000000001,0.205,152.988
0.723,0.918,-6.794,0.0432,0.00411,0.81,0.924,0.861,139.99
0.741,0.928,-7.004,0.0364,0.0007379999999999,0.727,0.845,0.578,134.983
0.5529999999999999,0.8640000000000001,-6.917999999999998,0.0457,1.55e-05,0.779,0.941,0.468,156.00799999999995
0.604,0.956,-6.513,0.12,0.00728,0.49,0.919,0.181,138.029
0.586,0.947,-8.666,0.0425,0.000236,0.79,0.8690000000000001,0.128,153.011
0.6709999999999999,0.942,-4.905,0.0492,9.42e-05,0.768,0.7559999999999999,0.0887,146.019
0.6509999999999999,0.941,-5.79,0.053,0.000156,0.8690000000000001,0.78,0.178,144.996
0.6409999999999999,0.942,-6.292000000000002,0.0409,5.9e-05,0.846,0.925,0.0738,148.011
0.647,0.929,-7.574,0.0734,0.000208,0.741,0.875,0.0293,144.015
0.6459999999999999,0.988,-6.069,0.0576,0.00024,0.857,0.908,0.039,144.004
0.632,0.978,-5.989,0.0437,1.85e-05,0.86,0.868,0.236,147.996
0.61,0.923,-5.91,0.0506,0.00014,0.738,0.757,0.422,146.025
0.747,0.787,-7.379,0.0732,9.37e-05,0.8909999999999999,0.775,0.151,134.98
0.612,0.955,-7.077999999999999,0.0529,3.09e-05,0.767,0.746,0.528,142.032
0.532,0.974,-6.066,0.0461,0.000397,0.821,0.815,0.0372,139.994
0.5720000000000001,0.967,-6.106,0.0423,0.000108,0.8370000000000001,0.8290000000000001,0.361,139.977
0.5539999999999999,0.97,-4.546,0.0481,1.41e-05,0.826,0.779,0.602,144.994
0.53,0.952,-6.042999999999998,0.0382,5.29e-06,0.7490000000000001,0.889,0.207,147.969
0.545,0.964,-4.713,0.0642,9.6e-05,0.61,0.835,0.0978,144.99
0.609,0.951,-6.167999999999998,0.0613,5.67e-05,0.82,0.85,0.235,140.011
0.726,0.95,-6.561,0.0748,1.99e-05,0.841,0.748,0.528,148.042
0.53,0.923,-7.165,0.0403,0.000499,0.711,0.848,0.453,152.016
0.6,0.984,-6.098,0.0477,6.21e-05,0.768,0.7979999999999999,0.103,144.009
0.6970000000000001,0.953,-5.755,0.0431,1.8e-05,0.8740000000000001,0.7509999999999999,0.266,142.0
0.602,0.998,-5.996,0.0784,4.77e-05,0.848,0.767,0.382,148.029
